housing_median_age,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,location_cluster,normalized_rooms_per_household,normalized_population_per_household,adjusted_median_income,capped_value_flag,bedroom_to_room_ratio_scaled
27.0,160500.0,False,True,False,False,1,1.7376071855279804,1.683039569705413,2.0323385544736388,0,0.19328209750637518
22.0,354700.0,True,False,False,False,1,1.5536814615716286,1.1114016298150986,1.8818607812481771,0,0.2470242500937683
15.0,81700.0,False,True,False,False,3,1.8457076074377554,1.2559898186654659,1.7819932659805424,0,0.18676647891805684
13.0,183200.0,True,False,False,False,0,1.9892037772346833,1.474781027287843,1.912668293248989,0,0.1624357313613652
42.0,274300.0,False,True,False,False,1,1.8143060279103356,1.450716270981019,2.0044700047643516,0,0.17868298395004636
25.0,211500.0,True,False,False,False,1,1.515057532789742,1.329198126667495,2.025487595617411,0,0.24680423956496964
31.0,232300.0,False,False,False,True,0,1.7786213317906232,1.3424243022729656,1.9653244007033546,0,0.20411418678480722
8.0,114200.0,False,True,False,False,1,1.7319807178022155,1.4068741733398915,1.754679457906771,0,0.20153971862152129
52.0,500000.0,True,False,False,False,1,2.252236829390326,1.377271743520253,3.253613375925296,1,0.10859244427727054
44.0,212500.0,True,False,False,False,1,1.2757351705528268,1.760154129812724,1.2165936051122412,0,0.3341081693263324
16.0,146700.0,True,False,False,False,1,1.8159667627115943,1.36644806474796,1.7320508075688772,0,0.19585140902620227
16.0,100200.0,False,True,False,False,0,1.7940609662163343,1.4466478700161343,1.8824452183264193,0,0.19329058816452857
42.0,141300.0,True,False,False,False,1,1.5107423791519659,1.5907457794219477,1.780196618354276,0,0.2616073576570389
36.0,188700.0,True,False,False,False,1,1.9278360401163284,1.3770777060149666,2.217904416335384,0,0.15808433242990919
18.0,218400.0,False,True,False,False,3,1.893920769655688,1.2010200462750553,1.8213456563760761,0,0.18152332736947274
34.0,205300.0,True,False,False,False,1,1.9353823152817926,1.4245566915158019,2.169861746747935,0,0.1637550823675903
31.0,500000.0,True,False,False,False,0,2.223632541320767,1.3570758151207507,3.1986090727064473,1,0.11566304334234787
33.0,238500.0,True,False,False,False,1,1.6195902838981184,1.0595956363256578,1.6795237420173614,0,0.2514543569175299
25.0,240300.0,True,False,False,False,1,1.715598108262491,1.3892312207932003,1.9907787421006886,0,0.21172671739430404
27.0,348300.0,True,False,False,False,0,1.9325870679707133,1.3182984623230876,2.5282998239923997,0,0.1603255664250863
44.0,115100.0,False,True,False,False,2,1.601833313048881,0.9794077886643487,1.2618240764861004,0,0.2353063770422877
34.0,182800.0,False,False,True,False,0,2.084530611187307,1.2992829841302609,2.0103979705520993,0,0.15910731946718662
14.0,157400.0,False,True,False,False,2,1.8888121892249952,1.3407587871079347,1.8810901094843915,0,0.17454567634833149
34.0,252000.0,False,False,False,True,1,1.9986221349381272,1.2742691737163316,2.0999285702137587,0,0.14982921216935788
38.0,227000.0,False,False,True,False,0,1.8756282241655353,1.2794561946575511,2.247643210120325,0,0.163300343897528
17.0,109400.0,False,True,False,False,2,1.8590157653387038,1.2651272274792666,1.8196153439669605,0,0.1731331307395484
18.0,250000.0,True,False,False,False,1,1.5437039338917555,1.059319888357552,1.5247950681976907,0,0.27506940295711746
44.0,156900.0,False,False,True,False,0,1.9714991679981881,1.4922875879661763,2.2066490432327477,0,0.15580703525051973
47.0,500000.0,True,False,False,False,1,1.8273136728134511,1.0593215205216302,1.9975985582694036,1,0.19073409700576718
32.0,195000.0,True,False,False,False,1,1.8196952601061656,1.4326638536868392,2.0481943267180487,0,0.21783486515891395
20.0,92600.0,False,True,False,False,0,1.8000099406829377,1.142470604568142,1.5872932936291264,0,0.2017229394693781
52.0,112500.0,False,False,True,False,0,1.419520008748211,1.0758322603362898,1.2698425099200294,0,0.3614051183141339
24.0,500000.0,False,True,False,False,1,2.432384432603609,1.09720482890023,1.9423439448254267,1,0.15591008208449694
34.0,187300.0,True,False,False,False,1,1.7834606664133599,1.284142649498849,2.0331994491441314,0,0.18398961389465165
25.0,359100.0,True,False,False,False,1,2.107420682474916,1.3543477409837834,2.574179480922028,0,0.13108783231170557
35.0,172000.0,True,False,False,False,1,1.9284109891888213,1.5626457509273415,1.7478558292948536,0,0.16433987082035872
21.0,286100.0,False,False,False,True,1,1.9785927964856718,1.3077040865266691,2.407903652557552,0,0.1471969208626768
19.0,199900.0,False,False,True,False,0,1.9963346039721852,1.2850238307135895,2.247420743875076,0,0.14728647434526926
4.0,500000.0,True,False,False,False,1,2.058709237084586,1.141093283644277,2.393344939619026,1,0.18448133522236487
21.0,117900.0,False,True,False,False,0,1.8191584434161694,1.3956589780509334,2.020272258879976,0,0.17736653296440774
38.0,155400.0,True,False,False,False,1,1.69644928942373,1.4381418256518534,1.6445364088398895,0,0.23176728518674078
42.0,58100.0,False,True,False,False,4,1.7203828063858273,1.5279868060251072,1.405916071463727,0,0.1892419996385284
25.0,196900.0,False,True,False,False,0,1.798979717201542,1.1769813557836164,1.8682612237050793,0,0.19072722195224262
43.0,54600.0,False,True,False,False,4,1.7243732954779722,1.511945257976888,1.2318279100588687,0,0.1925518250447696
11.0,100100.0,False,True,False,False,2,1.9529431450775798,1.3537912197406503,1.884728097100481,0,0.15517101371069206
32.0,264600.0,True,False,False,False,3,1.9672916485037968,1.4047134274130237,2.03100960115899,0,0.1484774986861962
9.0,344900.0,True,False,False,False,3,2.126969969681583,1.443798855600082,2.7570999256465116,0,0.12357473797395634
17.0,99300.0,False,True,False,False,4,1.7528140106870262,1.1324450148508014,1.5288884851420654,0,0.19422389849501923
28.0,59400.0,False,True,False,False,1,1.6508843970583527,1.47309580843519,1.2643970895252805,0,0.22218615535788241
27.0,118100.0,True,False,False,False,1,1.6251148011519791,1.411443235916854,1.400749799214692,0,0.2447234953307052
20.0,201300.0,False,True,False,False,0,1.8936860018639672,1.257529421752068,1.6401219466856725,0,0.17114825619582938
19.0,295600.0,True,False,False,False,1,2.1256070324264966,1.489496586040239,2.60612739519771,0,0.12973159361523798
28.0,93400.0,False,True,False,False,2,1.8605365677073724,1.2504486883603891,1.6377728780267429,0,0.17813870038154656
52.0,212500.0,True,False,False,False,0,1.5614286932477397,1.8713500531260392,1.6183324751113413,0,0.25177536398853695
38.0,294400.0,False,False,True,False,0,1.9573985260620737,1.3099213823353166,2.551372179827945,0,0.16052177326763362
30.0,171700.0,False,True,False,False,4,2.003256515155941,1.2932841659010075,2.687210449518236,0,0.1338391007145448
36.0,239800.0,True,False,False,False,1,1.8876051652445427,1.2895943270265116,2.286897461627871,0,0.16305956746372777
21.0,228400.0,False,False,True,False,0,1.9010797460096,1.2156453055388654,2.1263348748492086,0,0.16351402518014402
31.0,225900.0,True,False,False,False,1,1.8726661078408553,1.570486825849657,2.0155644370746373,0,0.1772064561271842
37.0,500000.0,True,False,False,False,1,2.135061256954929,1.2330657652676007,3.58699038192187,1,0.1273582462856557
52.0,435700.0,False,False,True,False,0,1.7958831864119171,1.1634951031470058,1.9364916731037085,0,0.19286519200794872
27.0,470800.0,True,False,False,False,1,1.612322448242608,0.9755049938151006,2.0338387350033433,0,0.22377827047230076
24.0,98100.0,False,True,False,False,0,1.7031848591547274,1.4233981113232677,1.4914422550001727,0,0.21530880811145414
48.0,123900.0,False,True,False,False,2,1.5207873778947336,0.9728154722881726,1.3796376335835436,0,0.2587273606700315
15.0,159600.0,True,False,False,False,0,1.3951747746940486,1.488201476096266,1.7454512310574593,0,0.3034403563083866
43.0,72800.0,False,True,False,False,0,1.9232296304468237,1.3507876726629808,1.6374370216896894,0,0.18149202543157925
24.0,234800.0,False,False,False,True,3,1.9919464887436547,1.4665708502088695,2.4629453911932355,0,0.14418868709851063
21.0,131600.0,False,False,False,True,3,1.742072488696388,1.3661729579204696,1.7731892172015935,0,0.1869638947367074
31.0,500000.0,False,False,False,True,1,1.6789853885882093,1.0007162720544431,1.9295595352307737,1,0.21766625514466179
41.0,63400.0,False,True,False,False,2,1.7577136278183378,1.2352768431246692,1.4976982339576956,0,0.19215390899536675
34.0,207500.0,True,False,False,False,1,1.9820211487754706,1.549072132854768,2.2695153667688612,0,0.15394802504897834
13.0,204700.0,True,False,False,False,0,1.625260350709876,1.161263253629777,1.950564020994953,0,0.2289376154561975
35.0,500000.0,True,False,False,False,0,2.1410543058691647,1.330679490944536,2.9227555491350965,1,0.12725122111952436
35.0,120000.0,False,True,False,False,0,1.8540167444683753,1.4221038138166016,1.4963622556052394,0,0.1816766035307081
21.0,86400.0,False,True,False,False,2,1.9141486852993357,1.2412205517926969,1.4855975228843106,0,0.16808558226797876
20.0,156300.0,False,True,False,False,0,1.8370160608161759,1.3388921222253067,1.4840485167271318,0,0.17939329701486628
5.0,158500.0,True,False,False,False,1,1.8323604448502948,1.3893284277144096,1.8931191193371852,0,0.18442460699073343
40.0,193100.0,True,False,False,False,0,1.777551399390826,1.2555711702846586,1.7626967975236127,0,0.18917294887928784
37.0,232800.0,False,False,True,False,0,1.6560677819634242,1.7569198800663206,1.6810116001979285,0,0.23349605106256532
14.0,210900.0,True,False,False,False,1,1.9782512761476623,1.4359269853223007,2.2422756298011177,0,0.1637433216691194
37.0,70000.0,False,False,False,True,2,1.836266971605486,1.241713132308783,1.3506294828708576,0,0.20918812835480477
18.0,260500.0,False,True,False,False,1,1.9954263384901703,1.3921856935479515,2.4252628723501295,0,0.13879132305503578
22.0,110300.0,True,False,False,False,3,1.6517587830780913,1.595275598621596,1.3394401815684043,0,0.2007829919249306
41.0,209400.0,False,True,False,False,0,1.8264516033727731,1.158146992120519,2.1634694358830218,0,0.18165511225079412
18.0,220100.0,False,True,False,False,2,1.9843165299160364,1.4232570663020765,2.2772132091659754,0,0.15094094652003448
33.0,162600.0,False,False,True,False,0,1.6728754756271498,1.5321106070483115,1.628066337714775,0,0.2078936042223211
7.0,196100.0,False,True,False,False,0,1.8010846901782707,1.2064844404250392,1.9008682226814146,0,0.19597860474242204
39.0,215000.0,True,False,False,False,1,1.5849447651486874,1.6358555015377592,1.0947602477255007,0,0.24116205681688804
17.0,101600.0,False,True,False,False,1,1.9167661543862322,1.5599347281687985,1.9796716899526547,0,0.16967542896819185
33.0,232900.0,True,False,False,False,1,1.9121990917130016,1.2952568085858605,2.0816579930430454,0,0.16841625698608073
10.0,107300.0,False,True,False,False,1,1.80622165238545,1.3536330647413926,1.9442736432920136,0,0.2065333971809569
16.0,320800.0,False,False,False,True,4,2.02338663452008,1.1228112601255533,1.8654490076118404,0,0.17748306720649368
8.0,134500.0,False,True,False,False,2,1.79346023498243,1.2175183764754212,1.9284190415985836,0,0.18835881473797864
35.0,339700.0,False,False,False,True,0,1.7031928819716187,1.1660845364064334,1.9235384061671346,0,0.2202850453182461
31.0,255500.0,True,False,False,False,1,1.8296297432834647,1.4643107256481946,2.216190425031207,0,0.16842032835058635
36.0,162500.0,False,True,False,False,4,2.432384432603609,1.8713500531260392,2.1505813167606567,0,0.13353139262452263
43.0,293200.0,False,False,False,True,0,1.8002607216840933,1.2707360204856184,2.215648889151889,0,0.17657314388309067
34.0,113700.0,True,False,False,False,4,1.7187758822946884,1.46069610051415,1.8660385848100784,0,0.1985627535585886
37.0,320800.0,False,False,False,True,1,1.7258352208569612,1.0766114012703503,1.7922332437492616,0,0.20707686727456268
39.0,75000.0,False,True,False,False,2,1.7707915045554168,1.2948921977127712,1.5671311368229528,0,0.1872517229018133
17.0,383300.0,True,False,False,False,0,2.1112095140685385,1.322632648455854,2.641439001756429,0,0.14174029921311312
43.0,158800.0,True,False,False,False,1,1.6738414352589455,1.5354960670354745,1.3413053343664894,0,0.2113090936672069
36.0,303100.0,False,False,False,True,0,1.736641456014379,1.2769392521727583,1.9821705274773913,0,0.19412690786723574
5.0,217300.0,False,True,False,False,2,2.1689453325691024,1.3977643588144042,2.334480670299071,0,0.12577235356543698
15.0,106700.0,False,True,False,False,1,1.8749311795967325,1.419979840070826,1.7187495454544854,0,0.19034031008519114
52.0,209500.0,True,False,False,False,0,1.6405284995041314,1.1774975888050343,1.701176063786462,0,0.22675366353830947
44.0,394700.0,False,False,False,True,0,1.9478518972382235,1.2341258424966235,2.4783058729704854,0,0.1553781098079053
33.0,282200.0,True,False,False,False,0,1.8804978838691453,1.3376406505223426,2.345207879911715,0,0.16847365993516109
27.0,218900.0,True,False,False,False,1,2.054472530350634,1.3845922330493603,2.3738154940938436,0,0.14410034397375684
25.0,112500.0,False,True,False,False,0,1.6680627557816239,1.5019787601193528,1.7697174915788112,0,0.22664618186541183
35.0,332100.0,True,False,False,False,1,1.798633872616807,1.1357425639531635,1.883772810080876,0,0.10903490089653647
42.0,165000.0,True,False,False,False,0,1.6335631491227265,1.4303668809075936,1.4802702455970667,0,0.2284889009386818
37.0,158200.0,False,False,True,False,0,1.825463995979446,1.5434799446423029,2.0408821622033937,0,0.18820792199056538
31.0,337500.0,False,False,True,False,0,1.7559041559409794,1.0948315658282037,1.8146625030566979,0,0.1967947216174582
32.0,214100.0,True,False,False,False,1,1.6533224063880394,1.329368424323881,1.8306283074398255,0,0.09690380563960284
17.0,87500.0,True,False,False,False,0,1.7325166356651942,0.9680264062733439,1.5482570845954493,0,0.2043366258610134
5.0,308300.0,True,False,False,False,1,1.9752689828185996,1.3196208940006708,2.466921158042956,0,0.1541124411028975
44.0,275000.0,True,False,False,False,1,1.6784307839210517,1.1720397572229269,2.442150691501243,0,0.21193341084059916
42.0,198200.0,True,False,False,False,1,1.7264815765226051,1.2103823742856776,1.4162273828732448,0,0.22160686257539403
25.0,245100.0,True,False,False,False,3,1.679960965730809,1.710850049434393,1.694904127082119,0,0.2077385887054672
39.0,145800.0,True,False,False,False,1,1.7128562447668478,1.8163307299585603,1.70783488663278,0,0.21357410029805904
29.0,288000.0,False,False,True,False,0,1.8802445208769607,1.1856610006835984,2.2604645540242387,0,0.1708437271395009
36.0,163600.0,True,False,False,False,1,1.5223226339430005,1.751929046430095,1.7275416058665563,0,0.24865272854604564
18.0,192500.0,True,False,False,False,1,1.4681896405127959,1.4744391028666244,1.5014992507490639,0,0.2855270874889762
39.0,53500.0,False,True,False,False,4,1.8601711987547311,1.4967887347715687,1.2170456030897117,0,0.1908194834643455
30.0,85200.0,False,True,False,False,4,1.9550139633047838,1.3912489542445738,1.7270784579746226,0,0.1718310970856853
16.0,231200.0,True,False,False,False,1,1.9420005002872802,1.370232830373882,2.1360009363293826,0,0.16239188890813572
36.0,124300.0,True,False,False,False,1,1.5616592433920113,1.495079537659081,1.1816090724093142,0,0.2532857686721459
9.0,143800.0,False,True,False,False,2,1.9404753530693564,1.2646930695836947,1.8680471086136987,0,0.17548002497723791
32.0,110800.0,False,True,False,False,1,1.844836885409107,1.4171419643471517,1.6784814565552995,0,0.1818901926963656
32.0,88300.0,False,False,True,False,0,1.6274258401698707,1.3514476297897224,1.2009579509708073,0,0.24131154035155508
52.0,90600.0,False,True,False,False,0,1.4711938049063769,1.1174216206256058,1.0897247358851685,0,0.2881536593504052
26.0,271400.0,True,False,False,False,1,1.9893305884000416,1.420798568041846,2.449489742783178,0,0.15636381520255507
43.0,104200.0,False,True,False,False,2,1.8269743755191215,1.3022112439093492,1.6690416411821485,0,0.1874629562943733
30.0,425000.0,True,False,False,False,1,1.4852805528185908,1.005224049136061,1.8668690366493306,0,0.26998249535238
37.0,99000.0,False,True,False,False,0,1.9145005318342272,1.3721251867381647,1.953202498462461,0,0.17216536642981803
18.0,500000.0,False,False,False,True,1,1.82977049914266,1.1260112628562242,2.74943630586344,1,0.17840217887632512
36.0,81900.0,False,True,False,False,2,1.8810882707877796,1.3200763220671021,1.7795224078386875,0,0.16153078712488086
35.0,200300.0,True,False,False,False,1,1.8505540334233315,1.2795037415358104,2.1242645786248002,0,0.18152187662339028
47.0,136100.0,True,False,False,False,1,1.541360372818837,1.5895840017716694,1.6260996279441184,0,0.24547670008522054
34.0,50800.0,False,True,False,False,3,1.6999519199749322,1.5011491369971857,1.2747548783981961,0,0.21684927404282228
4.0,137500.0,True,False,False,False,1,1.6804287865837249,1.2084271546753163,1.9273557014728755,0,0.22657184624002913
25.0,225000.0,True,False,False,False,1,1.6733183223271224,1.0220722115457752,1.5222680447279973,0,0.25032348184604786
52.0,127400.0,True,False,False,False,1,1.9613557967733735,1.3417325330599796,1.75,0,0.16748083587369075
47.0,59600.0,False,True,False,False,4,1.8919428788091188,1.2877674262001775,1.718865905182833,0,0.17137938061716304
22.0,271300.0,False,False,True,False,0,1.5981455798043147,0.9471651074019718,1.89309270771402,0,0.23568875788354932
7.0,186900.0,True,False,False,False,1,1.9849789924849128,1.4589655514172497,2.202271554554524,0,0.15535044001916237
45.0,360700.0,True,False,False,False,1,1.7472216147971533,1.1394342831883648,2.266649509738989,0,0.1934504474886641
29.0,187500.0,False,True,False,False,0,1.9414557987059329,1.4673621842086721,1.7997499826364771,0,0.15361868002751083
52.0,500000.0,False,False,True,False,0,1.6997043890941912,1.0830477721269982,1.9022618116337193,1,0.2088257111507356
34.0,180000.0,True,False,False,False,1,1.8927526638423948,1.7488008921069793,1.8829498134575973,0,0.1612162098867367
45.0,217000.0,True,False,False,False,1,1.743596067849432,1.2541055509302,1.7714400921284355,0,0.20747323802314857
40.0,145600.0,True,False,False,False,1,1.586427783231307,1.670184170783349,1.4409718942436038,0,0.23530795653473222
15.0,105500.0,False,True,False,False,2,1.8474339427649926,1.1792190651729977,1.667243233604503,0,0.1887448699603017
29.0,278400.0,False,False,False,True,0,1.7225346598994051,1.3695972961795078,2.0745842957084197,0,0.20046528811298103
37.0,253800.0,True,False,False,False,1,1.8910089132915637,1.377855492474026,2.181031865883669,0,0.1762038025238399
26.0,69400.0,False,True,False,False,1,1.8009198386267193,1.521779365673721,1.8195329070945654,0,0.18917504058396523
18.0,338600.0,True,False,False,False,1,1.9184836808127865,1.2823441925129422,2.2386156436512277,0,0.17627522762003595
28.0,281000.0,True,False,False,False,0,1.7408752072439793,1.2251462337558945,2.0256603861457134,0,0.1985734516388946
33.0,225000.0,False,False,True,False,0,1.3915994133495837,1.8713500531260392,1.9685019685029528,0,0.19746453689651822
18.0,120700.0,False,True,False,False,1,1.8649852181220858,1.5976882429439385,1.9131649170941851,0,0.17883419493353897
24.0,325000.0,False,False,False,True,3,1.3782583925622502,1.4035643352649472,1.1135528725660044,0,0.3133646616110633
35.0,177300.0,True,False,False,False,1,1.6000102331785413,1.3410501813304256,1.7096198407833245,0,0.23842129908915274
19.0,133000.0,False,True,False,False,1,2.432384432603609,1.2612415873509202,2.0138520303140446,0,0.181411500611018
25.0,350000.0,True,False,False,False,1,1.5658098403085299,1.2535980416127894,1.6479381056338251,0,0.2791515825680493
35.0,233200.0,False,False,True,False,0,1.961115496082472,1.3263775703029737,2.25302019520465,0,0.1573609554575065
48.0,125700.0,False,True,False,False,2,1.8601433272978882,1.1476198677748044,1.5206906325745548,0,0.17485831015474776
40.0,62500.0,False,True,False,False,2,1.984131361875511,1.3277981544382822,1.5370426148939398,0,0.17139248626176434
40.0,255000.0,False,False,False,True,1,1.7834570400650382,1.2471523309980628,1.5572411502397436,0,0.198366546977301
31.0,353800.0,True,False,False,False,1,1.7344509841039648,1.0417539498491675,2.0976176963403033,0,0.22347154563191543
42.0,500000.0,True,False,False,False,1,2.257849199152654,1.3406243242867022,3.8729962561303877,1,0.10671517641831516
29.0,307900.0,False,False,False,True,0,1.9429549100509902,1.3396586181384966,2.2252415599210797,0,0.17940461954273396
31.0,127400.0,False,True,False,False,1,1.9403183357895355,1.3713128075042738,2.0647033685253677,0,0.16094300799888617
49.0,333600.0,True,False,False,False,1,1.558988618659318,1.2381416999411858,2.212645475443366,0,0.48221508972472493
36.0,239600.0,True,False,False,False,1,1.903896969164905,1.4586150226995167,2.1730623552949417,0,0.17199767345231867
26.0,277700.0,False,False,False,True,0,1.5914590755660991,1.3908295162852817,1.8540496217739157,0,0.23230646423572945
22.0,177500.0,True,False,False,False,0,1.7517303485933993,1.702414368892205,1.9261879451393107,0,0.1795453649235226
24.0,151700.0,True,False,False,False,1,1.3473513871712832,1.8713500531260392,1.7559328005365125,0,0.2958368847120076
15.0,67500.0,False,False,False,True,1,2.0861065240555274,1.7472297637269951,1.6109934822959402,0,0.13385951848196107
27.0,152100.0,True,False,False,False,1,1.6668281524411281,1.6622709517848657,2.074777096461208,0,0.15062107564951793
52.0,106300.0,False,False,False,True,1,1.5719851060173513,1.3800443407747194,1.2653458025377884,0,0.23982004885517097
15.0,301900.0,True,False,False,False,1,2.039970467808161,1.4781250245454693,2.378003364169193,0,0.14731931945670437
12.0,130600.0,False,True,False,False,3,1.9823148309491132,1.4311011462778342,2.371391996275605,0,0.14093361819441055
22.0,114300.0,True,False,False,False,0,1.7468049815085371,1.6331038714298536,1.6478167373831352,0,0.1969055018988141
17.0,87500.0,False,False,False,True,0,1.7370490370267464,1.013042872995381,1.75,0,0.19258382440622326
16.0,155500.0,True,False,False,False,1,1.867208463441401,1.4105548470511442,2.2169348208731803,0,0.18393932315899184
45.0,99600.0,False,False,False,True,1,1.6951326335389834,1.4778380581287385,1.5793353032209467,0,0.21856843531043477
14.0,137500.0,False,True,False,False,4,2.432384432603609,1.2321436812926323,1.8984730706544142,0,0.213240864155516
37.0,156300.0,True,False,False,False,1,1.496617459159329,1.6590240648649346,1.7045233937966355,0,0.25942849617971164
36.0,219500.0,True,False,False,False,1,1.894568963094276,1.4036586490292267,2.03100960115899,0,0.16870046084198956
52.0,293900.0,True,False,False,False,1,1.9641754970326066,1.3790098287052617,2.3563531144546226,0,0.15700374880966478
23.0,304700.0,True,False,False,False,0,1.999141599278193,1.1890471541092602,2.1631458573105973,0,0.14163835198288924
50.0,154400.0,True,False,False,False,1,1.726739235938582,1.4100048408922992,1.8184608876739692,0,0.19749938097893185
34.0,222500.0,True,False,False,False,1,1.813429031533554,1.2985436125623822,2.0137030565602267,0,0.18530978190383474
7.0,140500.0,False,True,False,False,1,1.990043935502699,1.6215983799435862,2.2180171324856803,0,0.1433907139916015
47.0,111300.0,False,False,True,False,0,1.5380711525919866,1.4169402731659189,1.620185174601965,0,0.24802993821348251
41.0,54300.0,False,True,False,False,3,1.7659603465578135,1.3068100319297882,1.3363008643265932,0,0.21559299356808653
40.0,73500.0,False,True,False,False,2,1.9048366138470259,1.290279707880302,1.6700598791660135,0,0.17366349405084003
14.0,161300.0,False,True,False,False,1,2.117716943783213,1.5237918667493568,1.9135830266805776,0,0.16705408466316618
17.0,184300.0,False,True,False,False,2,1.9772003070485233,1.2593774399567204,2.0716418609402543,0,0.15544089401347455
33.0,211800.0,True,False,False,False,1,1.8013393974275198,1.5340597762584771,1.9610201426808447,0,0.1817776351052659
15.0,175000.0,True,False,False,False,1,1.3464205137586918,1.2978761843671793,1.3830039768561766,0,0.32081293447322473
35.0,500000.0,True,False,False,False,1,1.869146132843475,1.071728949274669,2.416009105943105,1,0.18819044850385078
17.0,253600.0,True,False,False,False,3,1.488925591755672,1.2500740720110615,1.1296902230257637,0,0.26076217297426313
52.0,173900.0,True,False,False,False,1,1.7839408211102572,1.5064974498156458,1.8607794065928396,0,0.20409535634351528
38.0,193800.0,False,False,True,False,0,1.830617271834802,1.4555387732948744,1.4719714671147672,0,0.1813604803144041
5.0,109000.0,False,True,False,False,3,2.123715515184229,1.4156489868160735,2.361630792482178,0,0.14233889046392734
12.0,171900.0,False,True,False,False,1,2.046622943120544,1.39180401693086,2.0412496172687944,0,0.15230509332984377
28.0,263100.0,False,False,False,True,0,1.875977548312072,1.3158808755392986,2.2317705975301316,0,0.16693761599310675
25.0,296100.0,True,False,False,False,0,2.120076602841289,1.4128088826633254,2.5775375845950337,0,0.1377184929514186
27.0,106000.0,False,True,False,False,0,1.9200003268453916,1.4321690713291986,1.7492855684535902,0,0.15917501024276792
36.0,258800.0,True,False,False,False,1,1.9655126763008004,1.3639026708049895,2.2989345358230624,0,0.1543168949432436
10.0,390000.0,True,False,False,False,0,2.4065160158422776,1.550597412411167,2.4621535289254406,0,0.16487464319023395
14.0,178400.0,True,False,False,False,0,1.8109539164842021,1.1161758576068113,2.0357799488156867,0,0.18096782706237843
39.0,143800.0,True,False,False,False,1,1.472106641899803,1.5906789880780812,1.4577379737113252,0,0.24940952624690518
19.0,145000.0,False,True,False,False,0,1.7481177207354743,1.3244057256004917,1.8763794925334267,0,0.18824698368140888
38.0,215400.0,False,False,False,True,0,1.7706199162562106,1.5536598267601953,2.1086488564955523,0,0.20097267342005518
34.0,396400.0,False,False,False,True,3,1.9252908618525775,1.1606847173104875,2.2096153511414607,0,0.16976761520789838
36.0,407200.0,False,False,True,False,0,1.9892099076183096,1.2734533617528143,2.48987951515731,0,0.14911288579730114
25.0,188200.0,True,False,False,False,1,1.5759794856825842,1.0787068283212968,1.7576404638036758,0,0.2579205016648083
29.0,435200.0,False,False,False,True,0,1.7654915424074447,1.1934413522735943,2.0078097519436446,0,0.20915361745662805
52.0,225000.0,False,True,False,False,2,2.227415549615365,1.8713500531260392,2.4770748878465505,0,0.1683353148192147
25.0,130000.0,False,False,False,True,1,1.59167545609426,1.0312528911888972,1.2806248474865698,0,0.25101435325989974
24.0,284600.0,True,False,False,False,1,2.098110409950866,1.4523236047492092,2.6317484682241195,0,0.13519901051219277
27.0,225600.0,True,False,False,False,1,1.7282056847530234,1.2499440800889476,1.7762601160866052,0,0.21029540883636075
40.0,161200.0,True,False,False,False,0,1.776961248129105,1.1492839209372474,1.6499090884045702,0,0.17724774517114225
36.0,500000.0,False,True,False,False,1,2.0125286624818024,1.318853080324358,2.5862714474702764,1,0.1360434785952212
44.0,500000.0,True,False,False,False,1,1.8752663835992605,1.0667827398057228,1.8691441891946163,1,0.19259310711578434
25.0,500000.0,False,False,False,True,1,1.8690218987184601,1.1969417750413587,2.5426560915703877,1,0.175390803915454
33.0,122600.0,False,True,False,False,1,1.6318822168435956,1.401699712266117,1.529901957643038,0,0.22678086371614403
20.0,93500.0,False,True,False,False,2,1.8518237099707051,1.3755222641379796,1.794881611694766,0,0.18483022777686495
17.0,202700.0,True,False,False,False,0,1.7884454645380177,1.1696433353173523,1.8114358945322906,0,0.18174008898673383
22.0,241400.0,False,False,False,True,3,2.040840257983024,1.3793858707760789,2.065332902948094,0,0.1560213818858731
44.0,187800.0,True,False,False,False,1,1.9786059206202993,1.247501336946952,2.0089051744669284,0,0.14936800085557544
38.0,268800.0,False,False,True,False,0,1.9866649144249835,1.2177016602385486,2.3587284710199263,0,0.1487262566821469
14.0,112900.0,False,True,False,False,2,1.8891402544762375,1.2480726577862333,1.7381599466102076,0,0.19378242989291575
26.0,101600.0,False,True,False,False,2,1.8878025182480325,1.2732882044400988,1.8107457027423812,0,0.1666112638876361
37.0,166600.0,False,False,True,False,0,1.7941375916330224,1.2584609896100056,2.142428528562855,0,0.17086011327494802
45.0,270200.0,False,False,False,True,0,1.7815448758183368,1.352970859330244,2.0942540438065294,0,0.23784969870390524
34.0,92000.0,False,True,False,False,1,1.9721248985294606,1.6536711674109261,1.6260996279441184,0,0.16166560044703032
25.0,160100.0,True,False,False,False,1,1.9356536488881242,1.444358162074652,1.9438106903708499,0,0.16123471079446072
52.0,120000.0,True,False,False,False,1,1.6143640307701563,1.501605207630885,1.3903237033151667,0,0.20905707101412638
30.0,182100.0,True,False,False,False,1,1.7582951033320628,1.8713500531260392,1.92878199908647,0,0.19537567552641233
13.0,154900.0,False,False,False,True,1,1.713507272328307,1.7285104389203556,2.1065374432940898,0,0.1917333909763012
14.0,435000.0,False,True,False,False,0,2.1823488846556485,1.2932241955263546,2.962819603013319,0,0.11815834059604861
28.0,94700.0,False,True,False,False,0,1.8256610209037363,1.195749429700946,1.5337209654953536,0,0.17567701407528605
